date,nav,units,fund_value,cash,total_value,total_cost,unrealized_pnl,unrealized_pnl_pct,buy_cash,sell_cash,buy_units,sell_units,note
2021-04-23,2.1036,1801.1984,3789.00,400.00,4189.00,3600.00,589.00,0.1636,0.00,0.00,0.0000,0.0000,
2021-04-26,2.1085,1801.1984,3797.83,400.00,4197.83,3600.00,597.83,0.1661,0.00,0.00,0.0000,0.0000,
2021-04-27,2.1284,1801.1984,3833.67,400.00,4233.67,3600.00,633.67,0.1760,0.00,0.00,0.0000,0.0000,
2021-04-28,2.1400,1801.1984,3854.56,400.00,4254.56,3600.00,654.56,0.1818,0.00,0.00,0.0000,0.0000,
2021-04-29,2.1341,1801.1984,3843.94,400.00,4243.94,3600.00,643.94,0.1789,0.00,0.00,0.0000,0.0000,
2021-04-30,2.1379,1801.1984,3850.78,400.00,4250.78,3600.00,650.78,0.1808,0.00,0.00,0.0000,0.0000,
2021-05-06,2.1214,2013.0682,4270.52,450.00,4720.52,4050.00,670.52,0.1656,450.00,0.00,211.8698,0.0000,"预投入划入: 50.00 元 -> 锁定池 (pre_invest_locked=450.00); 常规买入: 使用未锁定现金 450.00 元 (cash_pool=900.00, locked=450.00)"
2021-05-07,2.0844,2013.0682,4196.04,450.00,4646.04,4050.00,596.04,0.1472,0.00,0.00,0.0000,0.0000,
2021-05-10,2.0758,2013.0682,4178.73,450.00,4628.73,4050.00,578.73,0.1429,0.00,0.00,0.0000,0.0000,
2021-05-11,2.0676,2013.0682,4162.22,450.00,4612.22,4050.00,562.22,0.1388,0.00,0.00,0.0000,0.0000,
2021-05-12,2.0698,2013.0682,4166.65,450.00,4616.65,4050.00,566.65,0.1399,0.00,0.00,0.0000,0.0000,
2021-05-13,2.0521,2013.0682,4131.02,450.00,4581.02,4050.00,531.02,0.1311,0.00,0.00,0.0000,0.0000,
2021-05-14,2.0793,2013.0682,4185.77,450.00,4635.77,4050.00,585.77,0.1446,0.00,0.00,0.0000,0.0000,
2021-05-17,2.1126,2013.0682,4252.81,450.00,4702.81,4050.00,652.81,0.1612,0.00,0.00,0.0000,0.0000,
2021-05-18,2.1090,2013.0682,4245.56,450.00,4695.56,4050.00,645.56,0.1594,0.00,0.00,0.0000,0.0000,
2021-05-19,2.0921,2013.0682,4211.54,450.00,4661.54,4050.00,611.54,0.1510,0.00,0.00,0.0000,0.0000,
2021-05-20,2.1026,2013.0682,4232.68,450.00,4682.68,4050.00,632.68,0.1562,0.00,0.00,0.0000,0.0000,
2021-05-21,2.0912,2013.0682,4209.73,450.00,4659.73,4050.00,609.73,0.1506,0.00,0.00,0.0000,0.0000,
2021-05-24,2.1061,2013.0682,4239.72,450.00,4689.72,4050.00,639.72,0.1580,0.00,0.00,0.0000,0.0000,
2021-05-25,2.1450,2013.0682,4318.03,450.00,4768.03,4050.00,718.03,0.1773,0.00,0.00,0.0000,0.0000,
2021-05-26,2.1550,2013.0682,4338.16,450.00,4788.16,4050.00,738.16,0.1823,0.00,0.00,0.0000,0.0000,
2021-05-27,2.1598,2013.0682,4347.82,450.00,4797.82,4050.00,747.82,0.1846,0.00,0.00,0.0000,0.0000,
2021-05-28,2.1429,2013.0682,4313.80,450.00,4763.80,4050.00,713.80,0.1762,0.00,0.00,0.0000,0.0000,
2021-05-31,2.1518,2013.0682,4331.72,450.00,4781.72,4050.00,731.72,0.1807,0.00,0.00,0.0000,0.0000,
2021-06-01,2.1600,2221.1519,4797.69,500.00,5297.69,4500.00,797.69,0.1773,450.00,0.00,208.0836,0.0000,"预投入划入: 50.00 元 -> 锁定池 (pre_invest_locked=500.00); 常规买入: 使用未锁定现金 450.00 元 (cash_pool=950.00, locked=500.00)"
2021-06-02,2.1441,2221.1519,4762.37,500.00,5262.37,4500.00,762.37,0.1694,0.00,0.00,0.0000,0.0000,
2021-06-03,2.1262,2221.1519,4722.61,500.00,5222.61,4500.00,722.61,0.1606,0.00,0.00,0.0000,0.0000,
2021-06-04,2.1439,2221.1519,4761.93,500.00,5261.93,4500.00,761.93,0.1693,0.00,0.00,0.0000,0.0000,
2021-06-07,2.1467,2221.1519,4768.15,500.00,5268.15,4500.00,768.15,0.1707,0.00,0.00,0.0000,0.0000,
2021-06-08,2.1333,2221.1519,4738.38,500.00,5238.38,4500.00,738.38,0.1641,0.00,0.00,0.0000,0.0000,
2021-06-09,2.1321,2221.1519,4735.72,500.00,5235.72,4500.00,735.72,0.1635,0.00,0.00,0.0000,0.0000,
2021-06-10,2.1371,2221.1519,4746.82,500.00,5246.82,4500.00,746.82,0.1660,0.00,0.00,0.0000,0.0000,
2021-06-11,2.1151,2221.1519,4697.96,500.00,5197.96,4500.00,697.96,0.1551,0.00,0.00,0.0000,0.0000,
2021-06-15,2.0987,2221.1519,4661.53,500.00,5161.53,4500.00,661.53,0.1470,0.00,0.00,0.0000,0.0000,
2021-06-16,2.0682,2221.1519,4593.79,500.00,5093.79,4500.00,593.79,0.1320,0.00,0.00,0.0000,0.0000,
2021-06-17,2.0737,2221.1519,4606.00,500.00,5106.00,4500.00,606.00,0.1347,0.00,0.00,0.0000,0.0000,
2021-06-18,2.0692,2221.1519,4596.01,500.00,5096.01,4500.00,596.01,0.1324,0.00,0.00,0.0000,0.0000,
2021-06-21,2.0768,2221.1519,4612.89,500.00,5112.89,4500.00,612.89,0.1362,0.00,0.00,0.0000,0.0000,
2021-06-22,2.0884,2221.1519,4638.65,500.00,5138.65,4500.00,638.65,0.1419,0.00,0.00,0.0000,0.0000,
2021-06-23,2.1063,2221.1519,4678.41,500.00,5178.41,4500.00,678.41,0.1508,0.00,0.00,0.0000,0.0000,
2021-06-24,2.1078,2221.1519,4681.74,500.00,5181.74,4500.00,681.74,0.1515,0.00,0.00,0.0000,0.0000,
2021-06-25,2.1254,2221.1519,4720.84,500.00,5220.84,4500.00,720.84,0.1602,0.00,0.00,0.0000,0.0000,
2021-06-28,2.1260,2221.1519,4722.17,500.00,5222.17,4500.00,722.17,0.1605,0.00,0.00,0.0000,0.0000,
2021-06-29,2.1233,2221.1519,4716.17,500.00,5216.17,4500.00,716.17,0.1591,0.00,0.00,0.0000,0.0000,
2021-06-30,2.1494,2221.1519,4774.14,500.00,5274.14,4500.00,774.14,0.1720,0.00,0.00,0.0000,0.0000,
2021-07-01,2.1574,2429.4863,5241.37,550.00,5791.37,4950.00,841.37,0.1700,450.00,0.00,208.3344,0.0000,"预投入划入: 50.00 元 -> 锁定池 (pre_invest_locked=550.00); 常规买入: 使用未锁定现金 450.00 元 (cash_pool=1000.00, locked=550.00)"
2021-07-02,2.0983,2429.4863,5097.79,550.00,5647.79,4950.00,697.79,0.1410,0.00,0.00,0.0000,0.0000,
2021-07-05,2.0956,2429.4863,5091.23,550.00,5641.23,4950.00,691.23,0.1396,0.00,0.00,0.0000,0.0000,
2021-07-06,2.0906,2429.4863,5079.08,550.00,5629.08,4950.00,679.08,0.1372,0.00,0.00,0.0000,0.0000,
2021-07-07,2.1035,2429.4863,5110.42,550.00,5660.42,4950.00,710.42,0.1435,0.00,0.00,0.0000,0.0000,
2021-07-08,2.0852,2429.4863,5065.96,550.00,5615.96,4950.00,665.96,0.1345,0.00,0.00,0.0000,0.0000,
2021-07-09,2.0796,2429.4863,5052.36,550.00,5602.36,4950.00,652.36,0.1318,0.00,0.00,0.0000,0.0000,
2021-07-12,2.1086,2429.4863,5122.81,550.00,5672.81,4950.00,722.81,0.1460,0.00,0.00,0.0000,0.0000,
2021-07-13,2.1244,2429.4863,5161.20,550.00,5711.20,4950.00,761.20,0.1538,0.00,0.00,0.0000,0.0000,
2021-07-14,2.1135,2429.4863,5134.72,550.00,5684.72,4950.00,734.72,0.1484,0.00,0.00,0.0000,0.0000,
2021-07-15,2.1267,2429.4863,5166.79,550.00,5716.79,4950.00,766.79,0.1549,0.00,0.00,0.0000,0.0000,
2021-07-16,2.1011,2429.4863,5104.59,550.00,5654.59,4950.00,704.59,0.1423,0.00,0.00,0.0000,0.0000,
2021-07-19,2.1120,2429.4863,5131.08,550.00,5681.08,4950.00,731.08,0.1477,0.00,0.00,0.0000,0.0000,
2021-07-20,2.1041,2429.4863,5111.88,550.00,5661.88,4950.00,711.88,0.1438,0.00,0.00,0.0000,0.0000,
2021-07-21,2.1219,2429.4863,5155.13,550.00,5705.13,4950.00,755.13,0.1526,0.00,0.00,0.0000,0.0000,
2021-07-22,2.1148,2429.4863,5137.88,550.00,5687.88,4950.00,737.88,0.1491,0.00,0.00,0.0000,0.0000,
2021-07-23,2.0899,2429.4863,5077.38,550.00,5627.38,4950.00,677.38,0.1368,0.00,0.00,0.0000,0.0000,
2021-07-26,2.0336,2429.4863,4940.60,550.00,5490.60,4950.00,540.60,0.1092,0.00,0.00,0.0000,0.0000,
2021-07-27,1.9671,2429.4863,4779.04,550.00,5329.04,4950.00,379.04,0.0766,0.00,0.00,0.0000,0.0000,
