date,nav,units,fund_value,cash,total_value,total_cost,unrealized_pnl,unrealized_pnl_pct,buy_cash,sell_cash,buy_units,sell_units,note
2021-06-24,2.1078,2226.8096,4693.67,500.00,5193.67,4500.00,693.67,0.1541,0.00,0.00,0.0000,0.0000,
2021-06-25,2.1254,2226.8096,4732.86,500.00,5232.86,4500.00,732.86,0.1629,0.00,0.00,0.0000,0.0000,
2021-06-28,2.1260,2226.8096,4734.20,500.00,5234.20,4500.00,734.20,0.1632,0.00,0.00,0.0000,0.0000,
2021-06-29,2.1233,2226.8096,4728.18,500.00,5228.18,4500.00,728.18,0.1618,0.00,0.00,0.0000,0.0000,
2021-06-30,2.1494,2226.8096,4786.30,500.00,5286.30,4500.00,786.30,0.1747,0.00,0.00,0.0000,0.0000,
2021-07-01,2.1574,2435.1440,5253.58,550.00,5803.58,4950.00,853.58,0.1724,450.00,0.00,208.3344,0.0000,"预投入划入: 50.00 元 -> 锁定池 (pre_invest_locked=550.00); 常规买入: 使用未锁定现金 450.00 元 (cash_pool=1000.00, locked=550.00)"
2021-07-02,2.0983,2435.1440,5109.66,550.00,5659.66,4950.00,709.66,0.1434,0.00,0.00,0.0000,0.0000,
2021-07-05,2.0956,2435.1440,5103.09,550.00,5653.09,4950.00,703.09,0.1420,0.00,0.00,0.0000,0.0000,
2021-07-06,2.0906,2435.1440,5090.91,550.00,5640.91,4950.00,690.91,0.1396,0.00,0.00,0.0000,0.0000,
2021-07-07,2.1035,2435.1440,5122.33,550.00,5672.33,4950.00,722.33,0.1459,0.00,0.00,0.0000,0.0000,
2021-07-08,2.0852,2435.1440,5077.76,550.00,5627.76,4950.00,677.76,0.1369,0.00,0.00,0.0000,0.0000,
2021-07-09,2.0796,2435.1440,5064.13,550.00,5614.13,4950.00,664.13,0.1342,0.00,0.00,0.0000,0.0000,
2021-07-12,2.1086,2435.1440,5134.74,550.00,5684.74,4950.00,734.74,0.1484,0.00,0.00,0.0000,0.0000,
2021-07-13,2.1244,2435.1440,5173.22,550.00,5723.22,4950.00,773.22,0.1562,0.00,0.00,0.0000,0.0000,
2021-07-14,2.1135,2435.1440,5146.68,550.00,5696.68,4950.00,746.68,0.1508,0.00,0.00,0.0000,0.0000,
2021-07-15,2.1267,2435.1440,5178.82,550.00,5728.82,4950.00,778.82,0.1573,0.00,0.00,0.0000,0.0000,
2021-07-16,2.1011,2435.1440,5116.48,550.00,5666.48,4950.00,716.48,0.1447,0.00,0.00,0.0000,0.0000,
2021-07-19,2.1120,2435.1440,5143.02,550.00,5693.02,4950.00,743.02,0.1501,0.00,0.00,0.0000,0.0000,
2021-07-20,2.1041,2435.1440,5123.79,550.00,5673.79,4950.00,723.79,0.1462,0.00,0.00,0.0000,0.0000,
2021-07-21,2.1219,2435.1440,5167.13,550.00,5717.13,4950.00,767.13,0.1550,0.00,0.00,0.0000,0.0000,
2021-07-22,2.1148,2435.1440,5149.84,550.00,5699.84,4950.00,749.84,0.1515,0.00,0.00,0.0000,0.0000,
2021-07-23,2.0899,2435.1440,5089.21,550.00,5639.21,4950.00,689.21,0.1392,0.00,0.00,0.0000,0.0000,
2021-07-26,2.0336,2435.1440,4952.11,550.00,5502.11,4950.00,552.11,0.1115,0.00,0.00,0.0000,0.0000,
2021-07-27,1.9671,2435.1440,4790.17,550.00,5340.17,4950.00,390.17,0.0788,0.00,0.00,0.0000,0.0000,
2021-07-28,1.9603,2435.1440,4773.61,550.00,5323.61,4950.00,373.61,0.0755,0.00,0.00,0.0000,0.0000,
2021-07-29,1.9911,2435.1440,4848.62,550.00,5398.62,4950.00,448.62,0.0906,0.00,0.00,0.0000,0.0000,
2021-07-30,1.9797,2435.1440,4820.85,550.00,5370.85,4950.00,420.85,0.0850,0.00,0.00,0.0000,0.0000,
2021-08-02,2.0140,2658.3121,5353.84,600.00,5953.84,5400.00,553.84,0.1026,450.00,0.00,223.1681,0.0000,"预投入划入: 50.00 元 -> 锁定池 (pre_invest_locked=600.00); 常规买入: 使用未锁定现金 450.00 元 (cash_pool=1050.00, locked=600.00)"
2021-08-03,2.0203,2658.3121,5370.59,600.00,5970.59,5400.00,570.59,0.1057,0.00,0.00,0.0000,0.0000,
2021-08-04,2.0301,2658.3121,5396.64,600.00,5996.64,5400.00,596.64,0.1105,0.00,0.00,0.0000,0.0000,
2021-08-05,2.0170,2658.3121,5361.82,600.00,5961.82,5400.00,561.82,0.1040,0.00,0.00,0.0000,0.0000,
2021-08-06,2.0027,2658.3121,5323.80,600.00,5923.80,5400.00,523.80,0.0970,0.00,0.00,0.0000,0.0000,
2021-08-09,2.0282,2658.3121,5391.59,600.00,5991.59,5400.00,591.59,0.1096,0.00,0.00,0.0000,0.0000,
2021-08-10,2.0455,2658.3121,5437.58,600.00,6037.58,5400.00,637.58,0.1181,0.00,0.00,0.0000,0.0000,
2021-08-11,2.0445,2658.3121,5434.92,600.00,6034.92,5400.00,634.92,0.1176,0.00,0.00,0.0000,0.0000,
2021-08-12,2.0395,2658.3121,5421.63,600.00,6021.63,5400.00,621.63,0.1151,0.00,0.00,0.0000,0.0000,
2021-08-13,2.0365,2658.3121,5413.65,600.00,6013.65,5400.00,613.65,0.1136,0.00,0.00,0.0000,0.0000,
2021-08-16,2.0424,2658.3121,5429.34,600.00,6029.34,5400.00,629.34,0.1165,0.00,0.00,0.0000,0.0000,
2021-08-17,1.9916,2658.3121,5294.29,600.00,5894.29,5400.00,494.29,0.0915,0.00,0.00,0.0000,0.0000,
2021-08-18,1.9941,2658.3121,5300.94,600.00,5900.94,5400.00,500.94,0.0928,0.00,0.00,0.0000,0.0000,
2021-08-19,2.0106,2658.3121,5344.80,600.00,5944.80,5400.00,544.80,0.1009,0.00,0.00,0.0000,0.0000,
2021-08-20,1.9803,2658.3121,5264.26,600.00,5864.26,5400.00,464.26,0.0860,0.00,0.00,0.0000,0.0000,
2021-08-23,2.0154,2658.3121,5357.56,600.00,5957.56,5400.00,557.56,0.1033,0.00,0.00,0.0000,0.0000,
2021-08-24,2.0295,2658.3121,5395.04,600.00,5995.04,5400.00,595.04,0.1102,0.00,0.00,0.0000,0.0000,
2021-08-25,2.0252,2658.3121,5383.61,600.00,5983.61,5400.00,583.61,0.1081,0.00,0.00,0.0000,0.0000,
2021-08-26,1.9805,2658.3121,5264.79,600.00,5864.79,5400.00,464.79,0.0861,0.00,0.00,0.0000,0.0000,
2021-08-27,1.9685,2658.3121,5232.89,600.00,5832.89,5400.00,432.89,0.0802,0.00,0.00,0.0000,0.0000,
2021-08-30,1.9540,2658.3121,5194.34,600.00,5794.34,5400.00,394.34,0.0730,0.00,0.00,0.0000,0.0000,
2021-08-31,1.9540,2658.3121,5194.34,600.00,5794.34,5400.00,394.34,0.0730,0.00,0.00,0.0000,0.0000,
2021-09-01,1.9658,2886.9522,5675.17,650.00,6325.17,5850.00,475.17,0.0812,450.00,0.00,228.6401,0.0000,"预投入划入: 50.00 元 -> 锁定池 (pre_invest_locked=650.00); 常规买入: 使用未锁定现金 450.00 元 (cash_pool=1100.00, locked=650.00)"
2021-09-02,1.9691,2886.9522,5684.70,650.00,6334.70,5850.00,484.70,0.0829,0.00,0.00,0.0000,0.0000,
2021-09-03,1.9594,2886.9522,5656.69,650.00,6306.69,5850.00,456.69,0.0781,0.00,0.00,0.0000,0.0000,
2021-09-06,1.9979,2886.9522,5767.84,650.00,6417.84,5850.00,567.84,0.0971,0.00,0.00,0.0000,0.0000,
2021-09-07,2.0063,2886.9522,5792.09,650.00,6442.09,5850.00,592.09,0.1012,0.00,0.00,0.0000,0.0000,
2021-09-08,1.9966,2886.9522,5764.09,650.00,6414.09,5850.00,564.09,0.0964,0.00,0.00,0.0000,0.0000,
2021-09-09,1.9703,2886.9522,5688.16,650.00,6338.16,5850.00,488.16,0.0834,0.00,0.00,0.0000,0.0000,
2021-09-10,1.9991,2886.9522,5771.31,650.00,6421.31,5850.00,571.31,0.0977,0.00,0.00,0.0000,0.0000,
2021-09-13,1.9877,2886.9522,5738.39,650.00,6388.39,5850.00,538.39,0.0920,0.00,0.00,0.0000,0.0000,
