date,nav,accum_nav,change_pct
2020-05-14,1.3744,1.3744,-1.03
2020-05-15,1.3705,1.3705,-0.28
2020-05-18,1.3740,1.3740,0.26
2020-05-19,1.3853,1.3853,0.82
2020-05-20,1.3786,1.3786,-0.48
2020-05-21,1.3715,1.3715,-0.52
2020-05-22,1.3421,1.3421,-2.14
2020-05-25,1.3439,1.3439,0.13
2020-05-26,1.3583,1.3583,1.07
2020-05-27,1.3495,1.3495,-0.65
2020-05-28,1.3535,1.3535,0.30
2020-05-29,1.3577,1.3577,0.31
2020-06-01,1.3923,1.3923,2.55
2020-06-02,1.3972,1.3972,0.35
2020-06-03,1.3975,1.3975,0.02
2020-06-04,1.3972,1.3972,-0.02
2020-06-05,1.4034,1.4034,0.44
2020-06-08,1.4109,1.4109,0.53
2020-06-09,1.4190,1.4190,0.57
2020-06-10,1.4178,1.4178,-0.08
2020-06-11,1.4043,1.4043,-0.95
2020-06-12,1.4053,1.4053,0.07
2020-06-15,1.3897,1.3897,-1.11
2020-06-16,1.4097,1.4097,1.44
2020-06-17,1.4109,1.4109,0.09
2020-06-18,1.4204,1.4204,0.67
2020-06-19,1.4393,1.4393,1.33
2020-06-22,1.4411,1.4411,0.13
2020-06-23,1.4476,1.4476,0.45
2020-06-24,1.4555,1.4555,0.55
2020-06-29,1.4458,1.4458,-0.67
2020-06-30,1.4650,1.4650,1.33
2020-07-01,1.4929,1.4929,1.90
2020-07-02,1.5229,1.5229,2.01
2020-07-03,1.5509,1.5509,1.84
2020-07-06,1.6349,1.6349,5.42
2020-07-07,1.6443,1.6443,0.58
2020-07-08,1.6696,1.6696,1.54
2020-07-09,1.6921,1.6921,1.35
2020-07-10,1.6663,1.6663,-1.52
2020-07-13,1.7006,1.7006,2.06
2020-07-14,1.6859,1.6859,-0.86
2020-07-15,1.6695,1.6695,-0.97
2020-07-16,1.5940,1.5940,-4.52
2020-07-17,1.6049,1.6049,0.68
2020-07-20,1.6505,1.6505,2.84
2020-07-21,1.6544,1.6544,0.24
2020-07-22,1.6639,1.6639,0.57
2020-07-23,1.6641,1.6641,0.01
2020-07-24,1.5950,1.5950,-4.15
2020-07-27,1.6023,1.6023,0.46
2020-07-28,1.6154,1.6154,0.82
2020-07-29,1.6529,1.6529,2.32
2020-07-30,1.6454,1.6454,-0.45
2020-07-31,1.6587,1.6587,0.81
2020-08-03,1.6840,1.6840,1.53
2020-08-04,1.6855,1.6855,0.09
2020-08-05,1.6858,1.6858,0.02
2020-08-06,1.6807,1.6807,-0.30
2020-08-07,1.6628,1.6628,-1.07
2020-08-10,1.6688,1.6688,0.36
2020-08-11,1.6546,1.6546,-0.85
2020-08-12,1.6433,1.6433,-0.68
2020-08-13,1.6404,1.6404,-0.18
2020-08-14,1.6643,1.6643,1.46
2020-08-17,1.7015,1.7015,2.24
2020-08-18,1.7007,1.7007,-0.05
2020-08-19,1.6771,1.6771,-1.39
2020-08-20,1.6569,1.6569,-1.20
2020-08-21,1.6701,1.6701,0.80
2020-08-24,1.6844,1.6844,0.86
2020-08-25,1.6866,1.6866,0.13
2020-08-26,1.6680,1.6680,-1.10
2020-08-27,1.6763,1.6763,0.50
2020-08-28,1.7145,1.7145,2.28
2020-08-31,1.7053,1.7053,-0.54
2020-09-01,1.7140,1.7140,0.51
2020-09-02,1.7147,1.7147,0.04
2020-09-03,1.7058,1.7058,-0.52
2020-09-04,1.6903,1.6903,-0.91
2020-09-07,1.6567,1.6567,-1.99
2020-09-08,1.6651,1.6651,0.51
2020-09-09,1.6282,1.6282,-2.22
2020-09-10,1.6275,1.6275,-0.04
2020-09-11,1.6425,1.6425,0.92
2020-09-14,1.6503,1.6503,0.47
2020-09-15,1.6629,1.6629,0.76
2020-09-16,1.6535,1.6535,-0.57
2020-09-17,1.6460,1.6460,-0.45
2020-09-18,1.6811,1.6811,2.13
2020-09-21,1.6661,1.6661,-0.89
2020-09-22,1.6476,1.6476,-1.11
2020-09-23,1.6532,1.6532,0.34
2020-09-24,1.6235,1.6235,-1.80
2020-09-25,1.6258,1.6258,0.14
2020-09-28,1.6303,1.6303,0.28
2020-09-29,1.6337,1.6337,0.21
2020-09-30,1.6320,1.6320,-0.10
2020-10-09,1.6630,1.6630,1.90
2020-10-12,1.7106,1.7106,2.86
2020-10-13,1.7162,1.7162,0.33
2020-10-14,1.7055,1.7055,-0.62
2020-10-15,1.7039,1.7039,-0.09
2020-10-16,1.7015,1.7015,-0.14
2020-10-19,1.6892,1.6892,-0.72
2020-10-20,1.7020,1.7020,0.76
2020-10-21,1.7016,1.7016,-0.02
2020-10-22,1.6968,1.6968,-0.28
2020-10-23,1.6771,1.6771,-1.16
2020-10-26,1.6681,1.6681,-0.54
2020-10-27,1.6710,1.6710,0.17
2020-10-28,1.6840,1.6840,0.78
2020-10-29,1.6974,1.6974,0.80
2020-10-30,1.6713,1.6713,-1.54
2020-11-02,1.6801,1.6801,0.53
2020-11-03,1.6992,1.6992,1.14
2020-11-04,1.7113,1.7113,0.71
2020-11-05,1.7356,1.7356,1.42
2020-11-06,1.7356,1.7356,0.00
2020-11-09,1.7682,1.7682,1.88
2020-11-10,1.7588,1.7588,-0.53
2020-11-11,1.7421,1.7421,-0.95
2020-11-12,1.7435,1.7435,0.08
2020-11-13,1.7261,1.7261,-1.00
2020-11-16,1.7419,1.7419,0.92
2020-11-17,1.7387,1.7387,-0.18
2020-11-18,1.7379,1.7379,-0.05
2020-11-19,1.7501,1.7501,0.70
2020-11-20,1.7552,1.7552,0.29
2020-11-23,1.7760,1.7760,1.19
2020-11-24,1.7658,1.7658,-0.57
2020-11-25,1.7446,1.7446,-1.20
2020-11-26,1.7473,1.7473,0.15
2020-11-27,1.7682,1.7682,1.20
2020-11-30,1.7619,1.7619,-0.36
2020-12-01,1.7975,1.7975,2.02
2020-12-02,1.7977,1.7977,0.01
2020-12-03,1.7945,1.7945,-0.18
2020-12-04,1.7974,1.7974,0.16
2020-12-07,1.7830,1.7830,-0.80
2020-12-08,1.7789,1.7789,-0.23
2020-12-09,1.7565,1.7565,-1.26
2020-12-10,1.7556,1.7556,-0.05
2020-12-11,1.7377,1.7377,-1.02
2020-12-14,1.7527,1.7527,0.86
2020-12-15,1.7564,1.7564,0.21
2020-12-16,1.7598,1.7598,0.19
2020-12-17,1.7812,1.7812,1.22
2020-12-18,1.7754,1.7754,-0.33
2020-12-21,1.7913,1.7913,0.90
2020-12-22,1.7640,1.7640,-1.52
2020-12-23,1.7782,1.7782,0.80
2020-12-24,1.7759,1.7759,-0.13
2020-12-25,1.7901,1.7901,0.80
2020-12-28,1.7977,1.7977,0.42
2020-12-29,1.7906,1.7906,-0.39
2020-12-30,1.8145,1.8145,1.33
2020-12-31,1.8473,1.8473,1.81
2021-01-04,1.8664,1.8664,1.03
2021-01-05,1.8998,1.8998,1.79
2021-01-06,1.9159,1.9159,0.85
2021-01-07,1.9479,1.9479,1.67
2021-01-08,1.9420,1.9420,-0.30
2021-01-11,1.9237,1.9237,-0.94
2021-01-12,1.9751,1.9751,2.67
2021-01-13,1.9690,1.9690,-0.31
2021-01-14,1.9337,1.9337,-1.79
2021-01-15,1.9295,1.9295,-0.22
2021-01-18,1.9500,1.9500,1.06
2021-01-19,1.9230,1.9230,-1.38
2021-01-20,1.9359,1.9359,0.67
2021-01-21,1.9655,1.9655,1.53
2021-01-22,1.9673,1.9673,0.09
2021-01-25,1.9858,1.9858,0.94
2021-01-26,1.9483,1.9483,-1.89
2021-01-27,1.9531,1.9531,0.25
2021-01-28,1.9030,1.9030,-2.57
2021-01-29,1.8943,1.8943,-0.46
2021-02-01,1.9164,1.9164,1.17
2021-02-02,1.9442,1.9442,1.45
2021-02-03,1.9391,1.9391,-0.26
2021-02-04,1.9352,1.9352,-0.20
2021-02-05,1.9384,1.9384,0.17
2021-02-08,1.9654,1.9654,1.39
2021-02-09,2.0062,2.0062,2.08
2021-02-10,2.0470,2.0470,2.03
2021-02-18,2.0338,2.0338,-0.64
2021-02-19,2.0373,2.0373,0.17
2021-02-22,1.9772,1.9772,-2.95
2021-02-23,1.9710,1.9710,-0.31
2021-02-24,1.9234,1.9234,-2.42
2021-02-25,1.9343,1.9343,0.57
2021-02-26,1.8901,1.8901,-2.29
2021-03-01,1.9172,1.9172,1.43
2021-03-02,1.8940,1.8940,-1.21
2021-03-03,1.9283,1.9283,1.81
2021-03-04,1.8710,1.8710,-2.97
2021-03-05,1.8655,1.8655,-0.29
2021-03-08,1.8041,1.8041,-3.29
2021-03-09,1.7675,1.7675,-2.03
2021-03-10,1.7783,1.7783,0.61
2021-03-11,1.8197,1.8197,2.33
2021-03-12,1.8257,1.8257,0.33
2021-03-15,1.7887,1.7887,-2.03
2021-03-16,1.8034,1.8034,0.82
2021-03-17,1.8105,1.8105,0.39
2021-03-18,1.8241,1.8241,0.75
2021-03-19,1.7789,1.7789,-2.48
2021-03-22,1.7959,1.7959,0.96
2021-03-23,1.7799,1.7799,-0.89
2021-03-24,1.7533,1.7533,-1.49
2021-03-25,1.7530,1.7530,-0.02
2021-03-26,1.7906,1.7906,2.14
2021-03-29,1.7934,1.7934,0.16
2021-03-30,1.8095,1.8095,0.90
2021-03-31,1.7940,1.7940,-0.86
2021-04-01,1.8152,1.8152,1.18
2021-04-02,1.8323,1.8323,0.94
2021-04-06,1.8252,1.8252,-0.39
2021-04-07,1.8130,1.8130,-0.67
2021-04-08,1.8159,1.8159,0.16
2021-04-09,1.7904,1.7904,-1.40
2021-04-12,1.7610,1.7610,-1.64
2021-04-13,1.7584,1.7584,-0.15
2021-04-14,1.7721,1.7721,0.78
2021-04-15,1.7616,1.7616,-0.59
2021-04-16,1.7676,1.7676,0.34
2021-04-19,1.8084,1.8084,2.31
2021-04-20,1.8073,1.8073,-0.06
2021-04-21,1.8126,1.8126,0.29
2021-04-22,1.8106,1.8106,-0.11
2021-04-23,1.8267,1.8267,0.89
2021-04-26,1.8077,1.8077,-1.04
2021-04-27,1.8121,1.8121,0.24
2021-04-28,1.8219,1.8219,0.54
2021-04-29,1.8371,1.8371,0.83
2021-04-30,1.8236,1.8236,-0.73
2021-05-06,1.8026,1.8026,-1.15
2021-05-07,1.7807,1.7807,-1.21
2021-05-10,1.7794,1.7794,-0.07
2021-05-11,1.7897,1.7897,0.58
2021-05-12,1.7971,1.7971,0.41
2021-05-13,1.7798,1.7798,-0.96
2021-05-14,1.8197,1.8197,2.24
2021-05-17,1.8451,1.8451,1.40
2021-05-18,1.8459,1.8459,0.04
2021-05-19,1.8411,1.8411,-0.26
2021-05-20,1.8463,1.8463,0.28
2021-05-21,1.8289,1.8289,-0.94
2021-05-24,1.8360,1.8360,0.39
2021-05-25,1.8909,1.8909,2.99
2021-05-26,1.8915,1.8915,0.03
2021-05-27,1.8976,1.8976,0.32
2021-05-28,1.8923,1.8923,-0.28
2021-05-31,1.8962,1.8962,0.21
2021-06-01,1.8997,1.8997,0.18
2021-06-02,1.8832,1.8832,-0.87
2021-06-03,1.8720,1.8720,-0.59
2021-06-04,1.8818,1.8818,0.52
2021-06-07,1.8806,1.8806,-0.06
2021-06-08,1.8653,1.8653,-0.81
2021-06-09,1.8672,1.8672,0.10
2021-06-10,1.8801,1.8801,0.69
2021-06-11,1.8654,1.8654,-0.78
2021-06-15,1.8461,1.8461,-1.03
2021-06-16,1.8176,1.8176,-1.54
2021-06-17,1.8260,1.8260,0.46
2021-06-18,1.8272,1.8272,0.07
2021-06-21,1.8233,1.8233,-0.21
2021-06-22,1.8345,1.8345,0.61
2021-06-23,1.8438,1.8438,0.51
2021-06-24,1.8468,1.8468,0.16
2021-06-25,1.8765,1.8765,1.61
2021-06-28,1.8803,1.8803,0.20
2021-06-29,1.8609,1.8609,-1.03
2021-06-30,1.8732,1.8732,0.66
2021-07-01,1.8751,1.8751,0.10
2021-07-02,1.8250,1.8250,-2.67
2021-07-05,1.8265,1.8265,0.08
2021-07-06,1.8270,1.8270,0.03
2021-07-07,1.8472,1.8472,1.11
2021-07-08,1.8304,1.8304,-0.91
2021-07-09,1.8257,1.8257,-0.26
2021-07-12,1.8474,1.8474,1.19
2021-07-13,1.8528,1.8528,0.29
2021-07-14,1.8329,1.8329,-1.07
2021-07-15,1.8565,1.8565,1.29
2021-07-16,1.8385,1.8385,-0.97
2021-07-19,1.8450,1.8450,0.35
2021-07-20,1.8437,1.8437,-0.07
2021-07-21,1.8562,1.8562,0.68
2021-07-22,1.8600,1.8600,0.20
2021-07-23,1.8389,1.8389,-1.13
2021-07-26,1.7828,1.7828,-3.05
2021-07-27,1.7241,1.7241,-3.29
2021-07-28,1.7272,1.7272,0.18
2021-07-29,1.7579,1.7579,1.78
2021-07-30,1.7453,1.7453,-0.72
2021-08-02,1.7873,1.7873,2.41
2021-08-03,1.7875,1.7875,0.01
2021-08-04,1.8029,1.8029,0.86
2021-08-05,1.7928,1.7928,-0.56
2021-08-06,1.7838,1.7838,-0.50
2021-08-09,1.8058,1.8058,1.23
2021-08-10,1.8254,1.8254,1.09
2021-08-11,1.8162,1.8162,-0.50
2021-08-12,1.8020,1.8020,-0.78
2021-08-13,1.7928,1.7928,-0.51
2021-08-16,1.7921,1.7921,-0.04
2021-08-17,1.7569,1.7569,-1.96
2021-08-18,1.7764,1.7764,1.11
2021-08-19,1.7655,1.7655,-0.61
2021-08-20,1.7346,1.7346,-1.75
2021-08-23,1.7588,1.7588,1.40
2021-08-24,1.7770,1.7770,1.03
2021-08-25,1.7810,1.7810,0.23
2021-08-26,1.7479,1.7479,-1.86
2021-08-27,1.7566,1.7566,0.50
2021-08-30,1.7516,1.7516,-0.28
2021-08-31,1.7492,1.7492,-0.14
2021-09-01,1.7713,1.7713,1.26
2021-09-02,1.7714,1.7714,0.01
2021-09-03,1.7627,1.7627,-0.49
2021-09-06,1.7938,1.7938,1.76
2021-09-07,1.8145,1.8145,1.15
2021-09-08,1.8073,1.8073,-0.40
2021-09-09,1.8064,1.8064,-0.05
2021-09-10,1.8218,1.8218,0.85
2021-09-13,1.8142,1.8142,-0.42
2021-09-14,1.7888,1.7888,-1.40
2021-09-15,1.7716,1.7716,-0.96
2021-09-16,1.7513,1.7513,-1.15
2021-09-17,1.7685,1.7685,0.98
2021-09-22,1.7571,1.7571,-0.64
2021-09-23,1.7677,1.7677,0.60
2021-09-24,1.7668,1.7668,-0.05
2021-09-27,1.7764,1.7764,0.54
2021-09-28,1.7788,1.7788,0.14
2021-09-29,1.7617,1.7617,-0.96
2021-09-30,1.7729,1.7729,0.64
2021-10-08,1.7947,1.7947,1.23
2021-10-11,1.7967,1.7967,0.11
2021-10-12,1.7785,1.7785,-1.01
2021-10-13,1.7980,1.7980,1.10
2021-10-14,1.7889,1.7889,-0.51
2021-10-15,1.7958,1.7958,0.39
2021-10-18,1.7759,1.7759,-1.11
2021-10-19,1.7925,1.7925,0.93
2021-10-20,1.7884,1.7884,-0.23
2021-10-21,1.7943,1.7943,0.33
2021-10-22,1.8056,1.8056,0.63
2021-10-25,1.8132,1.8132,0.42
2021-10-26,1.8075,1.8075,-0.31
2021-10-27,1.7854,1.7854,-1.22
2021-10-28,1.7739,1.7739,-0.64
2021-10-29,1.7890,1.7890,0.85
2021-11-01,1.7831,1.7831,-0.33
2021-11-02,1.7657,1.7657,-0.98
2021-11-03,1.7593,1.7593,-0.36
2021-11-04,1.7757,1.7757,0.93
2021-11-05,1.7667,1.7667,-0.51
2021-11-08,1.7686,1.7686,0.11
2021-11-09,1.7681,1.7681,-0.03
2021-11-10,1.7591,1.7591,-0.51
2021-11-11,1.7855,1.7855,1.50
2021-11-12,1.7821,1.7821,-0.19
2021-11-15,1.7802,1.7802,-0.11
2021-11-16,1.7805,1.7805,0.02
2021-11-17,1.7815,1.7815,0.06
2021-11-18,1.7651,1.7651,-0.92
2021-11-19,1.7831,1.7831,1.02
2021-11-22,1.7909,1.7909,0.44
2021-11-23,1.7911,1.7911,0.01
2021-11-24,1.7928,1.7928,0.09
2021-11-25,1.7858,1.7858,-0.39
2021-11-26,1.7734,1.7734,-0.69
2021-11-29,1.7704,1.7704,-0.17
2021-11-30,1.7638,1.7638,-0.37
2021-12-01,1.7680,1.7680,0.24
2021-12-02,1.7721,1.7721,0.23
2021-12-03,1.7876,1.7876,0.87
2021-12-06,1.7847,1.7847,-0.16
2021-12-07,1.7947,1.7947,0.56
2021-12-08,1.8203,1.8203,1.43
2021-12-09,1.8486,1.8486,1.55
2021-12-10,1.8407,1.8407,-0.43
2021-12-13,1.8507,1.8507,0.54
2021-12-14,1.8391,1.8391,-0.63
2021-12-15,1.8238,1.8238,-0.83
2021-12-16,1.8337,1.8337,0.54
2021-12-17,1.8064,1.8064,-1.49
2021-12-20,1.7812,1.7812,-1.40
2021-12-21,1.7928,1.7928,0.65
2021-12-22,1.7931,1.7931,0.02
2021-12-23,1.8049,1.8049,0.66
2021-12-24,1.7958,1.7958,-0.50
2021-12-27,1.7952,1.7952,-0.03
2021-12-28,1.8077,1.8077,0.70
2021-12-29,1.7828,1.7828,-1.38
2021-12-30,1.7959,1.7959,0.73
2021-12-31,1.8024,1.8024,0.36
2022-01-04,1.7946,1.7946,-0.43
2022-01-05,1.7775,1.7775,-0.95
2022-01-06,1.7603,1.7603,-0.97
2022-01-07,1.7617,1.7617,0.08
2022-01-10,1.7691,1.7691,0.42
2022-01-11,1.7529,1.7529,-0.92
2022-01-12,1.7694,1.7694,0.94
2022-01-13,1.7420,1.7420,-1.55
2022-01-14,1.7287,1.7287,-0.76
2022-01-17,1.7427,1.7427,0.81
2022-01-18,1.7585,1.7585,0.91
2022-01-19,1.7472,1.7472,-0.64
2022-01-20,1.7621,1.7621,0.85
2022-01-21,1.7468,1.7468,-0.87
2022-01-24,1.7493,1.7493,0.14
2022-01-25,1.7121,1.7121,-2.13
2022-01-26,1.7241,1.7241,0.70
2022-01-27,1.6922,1.6922,-1.85
2022-01-28,1.6728,1.6728,-1.15
2022-02-07,1.6970,1.6970,1.45
2022-02-08,1.6884,1.6884,-0.51
2022-02-09,1.7035,1.7035,0.89
2022-02-10,1.6994,1.6994,-0.24
2022-02-11,1.6862,1.6862,-0.78
2022-02-14,1.6688,1.6688,-1.03
2022-02-15,1.6854,1.6854,0.99
2022-02-16,1.6917,1.6917,0.37
2022-02-17,1.6956,1.6956,0.23
2022-02-18,1.7032,1.7032,0.45
2022-02-21,1.6974,1.6974,-0.34
2022-02-22,1.6767,1.6767,-1.22
2022-02-23,1.6937,1.6937,1.01
2022-02-24,1.6612,1.6612,-1.92
2022-02-25,1.6765,1.6765,0.92
2022-02-28,1.6793,1.6793,0.17
2022-03-01,1.6922,1.6922,0.77
2022-03-02,1.6781,1.6781,-0.83
2022-03-03,1.6688,1.6688,-0.55
2022-03-04,1.6498,1.6498,-1.14
2022-03-07,1.6001,1.6001,-3.01
2022-03-08,1.5695,1.5695,-1.91
2022-03-09,1.5554,1.5554,-0.90
2022-03-10,1.5765,1.5765,1.36
2022-03-11,1.5818,1.5818,0.34
2022-03-14,1.5364,1.5364,-2.87
2022-03-15,1.4707,1.4707,-4.28
2022-03-16,1.5302,1.5302,4.05
2022-03-17,1.5585,1.5585,1.85
2022-03-18,1.5687,1.5687,0.65
2022-03-21,1.5661,1.5661,-0.17
2022-03-22,1.5650,1.5650,-0.07
2022-03-23,1.5725,1.5725,0.48
2022-03-24,1.5639,1.5639,-0.55
2022-03-25,1.5374,1.5374,-1.69
2022-03-28,1.5283,1.5283,-0.59
2022-03-29,1.5234,1.5234,-0.32
2022-03-30,1.5651,1.5651,2.74
2022-03-31,1.5542,1.5542,-0.70
2022-04-01,1.5728,1.5728,1.20
2022-04-06,1.5683,1.5683,-0.29
2022-04-07,1.5494,1.5494,-1.21
2022-04-08,1.5572,1.5572,0.50
2022-04-11,1.5115,1.5115,-2.93
2022-04-12,1.5390,1.5390,1.82
2022-04-13,1.5252,1.5252,-0.90
2022-04-14,1.5433,1.5433,1.19
2022-04-15,1.5422,1.5422,-0.07
2022-04-18,1.5343,1.5343,-0.51
2022-04-19,1.5234,1.5234,-0.71
2022-04-20,1.5012,1.5012,-1.46
2022-04-21,1.4750,1.4750,-1.75
2022-04-22,1.4812,1.4812,0.42
2022-04-25,1.4124,1.4124,-4.64
2022-04-26,1.4019,1.4019,-0.74
2022-04-27,1.4369,1.4369,2.50
2022-04-28,1.4455,1.4455,0.60
2022-04-29,1.4797,1.4797,2.37
2022-05-05,1.4779,1.4779,-0.12
2022-05-06,1.4428,1.4428,-2.37
2022-05-09,1.4318,1.4318,-0.76
2022-05-10,1.4468,1.4468,1.05
2022-05-11,1.4667,1.4667,1.38
2022-05-12,1.4606,1.4606,-0.42
2022-05-13,1.4710,1.4710,0.71
2022-05-16,1.4599,1.4599,-0.75
2022-05-17,1.4771,1.4771,1.18
2022-05-18,1.4724,1.4724,-0.32
2022-05-19,1.4752,1.4752,0.19
2022-05-20,1.5026,1.5026,1.86
2022-05-23,1.4943,1.4943,-0.55
2022-05-24,1.4615,1.4615,-2.20
2022-05-25,1.4698,1.4698,0.57
2022-05-26,1.4744,1.4744,0.31
2022-05-27,1.4773,1.4773,0.20
2022-05-30,1.4876,1.4876,0.70
2022-05-31,1.5096,1.5096,1.48
2022-06-01,1.5072,1.5072,-0.16
2022-06-02,1.5105,1.5105,0.22
2022-06-06,1.5373,1.5373,1.77
2022-06-07,1.5419,1.5419,0.30
2022-06-08,1.5570,1.5570,0.98
2022-06-09,1.5416,1.5416,-0.99
2022-06-10,1.5634,1.5634,1.41
2022-06-13,1.5463,1.5463,-1.09
2022-06-14,1.5578,1.5578,0.74
2022-06-15,1.5778,1.5778,1.28
2022-06-16,1.5691,1.5691,-0.55
2022-06-17,1.5900,1.5900,1.33
2022-06-20,1.5987,1.5987,0.55
2022-06-21,1.5978,1.5978,-0.06
2022-06-22,1.5791,1.5791,-1.17
2022-06-23,1.6048,1.6048,1.63
2022-06-24,1.6230,1.6230,1.13
2022-06-27,1.6406,1.6406,1.08
2022-06-28,1.6568,1.6568,0.99
2022-06-29,1.6342,1.6342,-1.36
2022-06-30,1.6581,1.6581,1.46
2022-07-01,1.6516,1.6516,-0.39
2022-07-04,1.6618,1.6618,0.62
2022-07-05,1.6594,1.6594,-0.14
2022-07-06,1.6370,1.6370,-1.35
2022-07-07,1.6442,1.6442,0.44
2022-07-08,1.6403,1.6403,-0.24
2022-07-11,1.6153,1.6153,-1.52
2022-07-12,1.6028,1.6028,-0.77
2022-07-13,1.6057,1.6057,0.18
2022-07-14,1.6060,1.6060,0.02
2022-07-15,1.5839,1.5839,-1.38
2022-07-18,1.5993,1.5993,0.97
2022-07-19,1.5913,1.5913,-0.50
2022-07-20,1.5964,1.5964,0.32
2022-07-21,1.5808,1.5808,-0.98
2022-07-22,1.5816,1.5816,0.05
2022-07-25,1.5728,1.5728,-0.56
2022-07-26,1.5846,1.5846,0.75
2022-07-27,1.5772,1.5772,-0.47
2022-07-28,1.5778,1.5778,0.04
2022-07-29,1.5587,1.5587,-1.21
2022-08-01,1.5652,1.5652,0.42
2022-08-02,1.5360,1.5360,-1.87
2022-08-03,1.5221,1.5221,-0.90
2022-08-04,1.5342,1.5342,0.79
2022-08-05,1.5549,1.5549,1.35
2022-08-08,1.5520,1.5520,-0.19
2022-08-09,1.5548,1.5548,0.18
2022-08-10,1.5384,1.5384,-1.05
2022-08-11,1.5681,1.5681,1.93
2022-08-12,1.5676,1.5676,-0.03
2022-08-15,1.5657,1.5657,-0.12
2022-08-16,1.5628,1.5628,-0.19
2022-08-17,1.5768,1.5768,0.90
2022-08-18,1.5639,1.5639,-0.82
2022-08-19,1.5538,1.5538,-0.65
2022-08-22,1.5647,1.5647,0.70
2022-08-23,1.5577,1.5577,-0.45
2022-08-24,1.5299,1.5299,-1.78
2022-08-25,1.5423,1.5423,0.81
2022-08-26,1.5401,1.5401,-0.14
2022-08-29,1.5337,1.5337,-0.42
2022-08-30,1.5288,1.5288,-0.32
2022-08-31,1.5299,1.5299,0.07
2022-09-01,1.5176,1.5176,-0.80
2022-09-02,1.5104,1.5104,-0.47
2022-09-05,1.5075,1.5075,-0.19
2022-09-06,1.5203,1.5203,0.85
2022-09-07,1.5214,1.5214,0.07
2022-09-08,1.5155,1.5155,-0.39
2022-09-09,1.5354,1.5354,1.31
2022-09-13,1.5415,1.5415,0.40
2022-09-14,1.5253,1.5253,-1.05
2022-09-15,1.5117,1.5117,-0.89
2022-09-16,1.4784,1.4784,-2.20
2022-09-19,1.4768,1.4768,-0.11
2022-09-20,1.4785,1.4785,0.12
2022-09-21,1.4682,1.4682,-0.70
2022-09-22,1.4560,1.4560,-0.83
2022-09-23,1.4513,1.4513,-0.32
2022-09-26,1.4444,1.4444,-0.48
2022-09-27,1.4641,1.4641,1.36
2022-09-28,1.4418,1.4418,-1.52
2022-09-29,1.4412,1.4412,-0.04
2022-09-30,1.4333,1.4333,-0.55
2022-10-10,1.4035,1.4035,-2.08
2022-10-11,1.4058,1.4058,0.16
2022-10-12,1.4257,1.4257,1.42
2022-10-13,1.4150,1.4150,-0.75
2022-10-14,1.4470,1.4470,2.26
2022-10-17,1.4484,1.4484,0.10
2022-10-18,1.4456,1.4456,-0.19
2022-10-19,1.4237,1.4237,-1.51
2022-10-20,1.4169,1.4169,-0.48
2022-10-21,1.4126,1.4126,-0.30
2022-10-24,1.3736,1.3736,-2.76
2022-10-25,1.3716,1.3716,-0.15
2022-10-26,1.3820,1.3820,0.76
2022-10-27,1.3730,1.3730,-0.65
2022-10-28,1.3410,1.3410,-2.33
2022-10-31,1.3294,1.3294,-0.87
2022-11-01,1.3743,1.3743,3.38
2022-11-02,1.3900,1.3900,1.14
2022-11-03,1.3793,1.3793,-0.77
2022-11-04,1.4219,1.4219,3.09
2022-11-07,1.4248,1.4248,0.20
2022-11-08,1.4156,1.4156,-0.65
2022-11-09,1.4032,1.4032,-0.88
2022-11-10,1.3930,1.3930,-0.73
2022-11-11,1.4298,1.4298,2.64
2022-11-14,1.4314,1.4314,0.11
2022-11-15,1.4570,1.4570,1.79
2022-11-16,1.4456,1.4456,-0.78
2022-11-17,1.4400,1.4400,-0.39
2022-11-18,1.4340,1.4340,-0.42
2022-11-21,1.4224,1.4224,-0.81
2022-11-22,1.4226,1.4226,0.01
2022-11-23,1.4240,1.4240,0.10
2022-11-24,1.4180,1.4180,-0.42
2022-11-25,1.4248,1.4248,0.48
2022-11-28,1.4097,1.4097,-1.06
2022-11-29,1.4507,1.4507,2.91
2022-11-30,1.4524,1.4524,0.12
2022-12-01,1.4675,1.4675,1.04
2022-12-02,1.4590,1.4590,-0.58
2022-12-05,1.4859,1.4859,1.84
2022-12-06,1.4935,1.4935,0.51
2022-12-07,1.4900,1.4900,-0.23
2022-12-08,1.4903,1.4903,0.02
2022-12-09,1.5035,1.5035,0.89
2022-12-12,1.4877,1.4877,-1.05
2022-12-13,1.4851,1.4851,-0.17
2022-12-14,1.4892,1.4892,0.28
2022-12-15,1.4882,1.4882,-0.07
2022-12-16,1.4889,1.4889,0.05
2022-12-19,1.4672,1.4672,-1.46
2022-12-20,1.4444,1.4444,-1.55
2022-12-21,1.4449,1.4449,0.03
2022-12-22,1.4468,1.4468,0.13
2022-12-23,1.4441,1.4441,-0.19
2022-12-26,1.4497,1.4497,0.39
2022-12-27,1.4666,1.4666,1.17
2022-12-28,1.4607,1.4607,-0.40
2022-12-29,1.4555,1.4555,-0.36
2022-12-30,1.4607,1.4607,0.36
2022-12-31,1.4607,1.4607,0.00
2023-01-03,1.4667,1.4667,0.41
2023-01-04,1.4683,1.4683,0.11
2023-01-05,1.4952,1.4952,1.83
2023-01-06,1.4996,1.4996,0.29
2023-01-09,1.5109,1.5109,0.75
2023-01-10,1.5125,1.5125,0.11
2023-01-11,1.5099,1.5099,-0.17
